"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Thu","Tue","Wed","year","temp","max","min","collisions"
"1862",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,80.4,90,72,574
"1863",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,79.6,88,73.9,522
"1864",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,80.7,90,73.9,587
"1865",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,70.2,90,64.9,569
"1866",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,66.5,77,61,494
"1867",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,67.7,75,61,529
"1868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,69.7,73.9,66,553
"1869",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,73.1,81,64.9,592
"1870",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,75.5,86,64.9,630
"1871",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,70.8,78.1,63,426
"1872",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019,73.6,82,66.9,652
"1873",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,75.3,87.1,66.9,600
"1874",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2019,71,87.1,64.9,628
"1875",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,64.8,73.9,57.9,591
"1876",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,70.5,78.1,63,603
"1877",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019,70.4,78.1,64,605
"1878",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,76.1,88,66,624
"1879",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2019,76.5,88,66,689
"1880",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,63.5,81,57,687
"1881",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,72.9,82,68,620
"1882",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019,69.5,77,62.1,635
"1883",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,64,75.9,60.1,605
"1884",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2019,60.6,70,52,605
"1885",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,65.6,78.1,52,688
"1886",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,78.7,89.1,66.9,639
"1887",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019,72.2,89.1,66,628
"1888",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019,67.9,79,57.9,604
"1889",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2019,70.5,82.9,57.9,645
"1890",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,66.3,82.9,59,703
"1891",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,65.3,80.1,60.1,435
"1892",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019,69.9,81,60.1,454
"1893",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,78.7,93,63,688
"1894",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,58.5,73.9,53.1,690
"1895",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019,59.2,66,53.1,707
"1896",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,71.5,79,57,575
"1897",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019,60.5,63,57,523
"1898",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,56.6,64,51.1,383
"1899",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,59.5,71.1,51.1,615
"1900",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019,59.4,71.1,53.1,606
"1901",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,63.7,72,53.1,400
"1902",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019,58.4,72,51.1,549
"1903",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,59.6,66,51.1,658
"1904",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,55,66,51.1,608
"1905",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019,53.2,57.9,50,634
"1906",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,56.4,66.9,48.9,559
"1907",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019,57.5,66.9,51.1,562
"1908",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,60.6,64.9,55,669
"1909",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,57.7,66.9,50,613
"1910",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019,58.1,66.9,50,647
"1911",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2019,58.9,66.9,55,607
"1912",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019,56.6,59,53.6,639
"1913",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019,60,63,54,595
"1914",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,64.7,70,57.9,616
"1915",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,54.9,71.1,45,782
"1916",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,48.5,55.9,41,623
"1917",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,56,61,41,440
"1918",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,51,61,45,615
"1919",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,52,57,45,669
"1920",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,37.9,57,33.1,676
"1921",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,53.2,62.1,37.9,481
"1922",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,46.5,62.1,32,595
"1923",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,27.6,33.1,23,599
"1924",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,35,45,23,545
"1925",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,43.2,51.1,28,621
"1926",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,39.3,43,30,743
"1927",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,42.9,48,37,629
"1928",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,43.2,48,39.2,526
"1929",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,44.8,53.1,39,647
"1930",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,49.2,53.1,39,633
"1931",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,44.8,53.1,39,641
"1932",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,51.6,61,39,702
"1933",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,54.3,61,44.1,561
"1934",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,49.2,59,41,374
"1935",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,36.1,53.1,30.9,425
"1936",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.3,39,30,580
"1937",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,32.4,37,30,620
"1938",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,35.3,39,30,552
"1939",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,38.6,42.1,32,597
"1940",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,40.6,50,34,563
"1941",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,46.8,54,28,737
"1942",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,55.8,57.9,42.1,666
"1943",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,37.3,57.9,30.9,578
"1944",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,31.1,39.9,26.1,599
"1945",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,39.1,46,26.1,760
"1946",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.6,48.9,33.1,519
"1947",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,33.5,37,32,700
"1948",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,33,36,28.9,701
"1949",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,21.3,36,16,698
"1950",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,25.8,33.1,16,697
"1951",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,46.5,57,30,593
"1952",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,45,57,39.9,530
"1953",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,38.7,46.9,32,264
"1954",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.8,46.9,32,414
"1955",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,49.4,54,36,448
"1956",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,39.4,41,37.4,517
"1957",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,38.7,44.1,36,443
"1958",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,39,45,36,336
"1959",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,39.6,48.9,33.1,409
"1960",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,46.6,48.9,33.1,452
"1961",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,37.3,45,32,455
"1962",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,41.2,45,32,402
"1963",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,36,45,32,451
"1964",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,28.2,42.1,23,517
"1965",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,41.4,55,23,520
"1966",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,43.3,68,37,473
"1967",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,42.3,46,37,497
"1968",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,45.2,50,39,505
"1969",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,45,50,37.9,547
"1970",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,28.4,48.9,21,565
"1971",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,26.5,43,19.9,389
"1972",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,25.1,33.1,19.9,554
"1973",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,30,37.9,19.9,488
"1974",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,38.7,46.9,25,450
"1975",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,43.6,51.1,33.1,523
"1976",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,40.4,46,37,451
"1977",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,39.8,45,37,404
"1978",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,36.5,41,32,491
"1979",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,31.3,37.9,25,522
"1980",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,37.9,44.1,25,517
"1981",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,45.1,57,35.1,558
"1982",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,50.1,60.1,37,464
"1983",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,45.2,61,39.9,432
"1984",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,39.2,55,35.1,544
"1985",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,40.7,55.9,35.1,603
"1986",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,43.5,46.9,30.9,570
"1987",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,44.9,48,42.1,458
"1988",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,42.8,48,37.9,438
"1989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,40.1,46,37,503
"1990",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,33.8,44.1,25,631
"1991",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,43.8,51.1,30,339
"1992",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,41.9,51.1,37.9,426
"1993",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,44,48,37.9,477
"1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,32.6,48,28.9,448
"1995",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,27.7,35.1,19.9,502
"1996",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,50,62.1,39,493
"1997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,49.2,62.1,41,526
"1998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,46.3,53.1,45,449
"1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,41.5,48,34,581
"2000",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,33.8,43,28.9,529
"2001",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2020,46.6,57.9,25,562
"2002",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,53.9,59,39.9,550
"2003",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2020,50.7,59,45,541
"2004",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2020,45.7,55.9,39,528
"2005",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,41.8,51.1,37,673
"2006",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2020,57.2,72,35.1,545
"2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,60.7,72,46.9,449
"2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2020,52.8,64.9,43,473
"2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2020,46.9,57,43,455
"2010",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,54,69.1,45,551
"2011",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2020,40.1,54,33.1,378
"2012",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,45.1,54,33.1,374
"2013",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2020,47.9,54,41,297
"2014",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2020,46.1,54,41,335
"2015",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,56,77,41,304
"2016",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2020,37.8,45,33.1,224
"2017",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,42.9,55,36,200
"2018",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2020,42.8,55,36,168
"2019",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2020,45.6,60.1,37.9,187
"2020",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,57,69.1,37.9,194
"2021",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2020,46.2,52,41,163
"2022",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,44.4,52,41,156
"2023",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,45.8,55.9,37.9,154
"2024",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,48,57.9,37.9,166
"2025",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,49.3,57.9,37.9,190
"2026",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,55.8,66,48.9,126
"2027",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,57.6,68,48.9,129
"2028",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,57.5,64,51.8,124
"2029",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,51.6,64,48.9,102
"2030",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,44,59,37,115
"2031",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,57.3,66,44.1,137
"2032",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,54.1,66.9,46.9,135
"2033",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,47.7,60.1,42.1,138
"2034",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,45.4,54,39.9,137
"2035",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,42.1,51.1,36,157
"2036",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,53.2,63,39.9,140
"2037",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,51.2,61,46,120
"2038",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,42.7,61,36,148
"2039",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,44.5,52,36,108
"2040",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,45.4,52,39.9,172
"2041",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,43.9,51.1,39,131
"2042",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,50.8,66.9,39,185
"2043",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,51.1,66.9,41,137
"2044",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,53.9,60.1,46.9,172
"2045",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,57.6,66,48.9,186
"2046",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2020,65.6,80.1,54,173
"2047",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,53.2,75,46,173
"2048",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,50.5,63,45,184
"2049",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,54.1,66.9,45,175
"2050",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,51,66.9,44.1,176
"2051",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2020,53.9,64,39,173
"2052",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,50.6,61,43,191
"2053",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,52,64,41,212
"2054",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,57.1,66.9,41,169
"2055",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,69.7,84,46.9,241
"2056",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2020,60.2,70,54,185
"2057",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,60.2,70,54,229
"2058",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,57,68,51.1,192
"2059",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,55.4,68,46,211
"2060",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,62.9,77,46,264
"2061",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2020,61.8,71.1,52,214
"2062",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,65.9,78.1,55,222
"2063",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,66.7,79,57.9,239
"2064",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2020,68.3,79,60.1,209
"2065",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,72,81,64,258
"2066",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,60.4,70,51.1,196
"2067",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,65.5,72,51.1,197
"2068",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,69,78.1,59,215
"2069",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,73.9,84,60.1,244
"2070",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,73,79,69.1,248
"2071",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,69.3,79,59,234
"2072",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,75.9,87.1,59,250
"2073",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,77.3,87.1,64.9,238
"2074",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,74.3,84.9,70,249
"2075",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,76.5,84.9,69.1,276
"2076",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,65.9,75,54,222
"2077",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,67.8,78.1,59,259
"2078",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,68.6,78.1,60.1,243
"2079",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,70,78.1,60.1,226
"2080",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,72.2,82.9,64.9,304
"2081",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,79.4,90,70,295
"2082",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,79.2,90,72,290
"2083",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,78.7,87.1,73.9,299
"2084",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,77.6,87.1,72,250
"2085",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,77.3,87.1,69.1,335
"2086",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,75.7,90,64.9,298
"2087",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,71.8,87.1,64.9,275
"2088",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,72.4,80.1,66.9,257
"2089",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,78.2,91.9,66.9,340
"2090",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,82.4,91.9,68,300
"2091",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,80.9,96.1,70,256
"2092",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,75.1,81,71.1,240
"2093",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,77.7,82.9,72,265
"2094",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,80.1,89.1,75,311
"2095",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,75.3,89.1,73,294
"2096",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,78.1,87.1,70,290
"2097",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,77.9,86,70,320
"2098",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,75.7,84.9,70,266
"2099",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,72.6,82,70,323
"2100",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,73.8,84,69.1,303
"2101",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,85.9,93.9,77,280
"2102",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,84.3,93,77,326
"2103",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,81.5,91.9,72,288
"2104",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,77.2,91.9,72,331
"2105",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,77,86,72,310
"2106",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,85.1,93,75.9,318
"2107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,85.7,93,75.9,297
"2108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,82.3,93,77,316
"2109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,83.9,91.9,77,299
"2110",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,75.3,91.9,70,343
"2111",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,82.8,89.1,75.9,349
"2112",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,74.7,84,69.8,449
"2113",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,78.9,86,70,341
"2114",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,76,86,71.1,352
"2115",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,73.2,82,66,333
"2116",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,81.9,91.9,72,312
"2117",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,81.6,91.9,75.9,310
"2118",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,80.2,88,71.6,285
"2119",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,76.4,79,72,273
"2120",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,78.1,86,72,340
"2121",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,71.1,81,64,287
"2122",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,71.3,82,63,306
"2123",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,71.3,82,63,281
"2124",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,71.5,79,62.1,298
"2125",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,74.6,82.9,62.1,343
