date,wban,f0_
2013-04-26,14719,10
2013-04-26,99999,272.21489169675107
2013-04-26,64758,999.9
2013-04-26,14747,10
2013-04-26,04789,10
2013-04-26,14735,10
2013-04-26,04725,10
2013-04-26,94761,9.4
2013-04-26,94790,9.6
2013-04-26,14768,9.6
2013-04-26,94728,10
2013-04-26,14732,10
2013-04-26,54746,10
2013-04-26,04720,8.4
2013-04-26,14733,8.8
2013-04-26,54790,10
2013-04-26,14714,16
2013-04-26,64775,9.7
2013-04-26,14757,9.9
2013-04-26,04781,10
2013-04-26,94745,10
2013-04-26,64756,999.9
2013-04-26,94740,9.1
2013-04-26,54757,9.9
2013-04-26,14771,9.5
2013-04-26,54787,10
2013-04-25,64756,999.9
2013-04-25,14747,9.9
2013-04-25,64776,9.7
2013-04-25,94761,9.8
2013-04-25,14714,14.8
2013-04-25,94740,7.8
2013-04-25,54778,10
2013-04-25,64775,9.7
2013-04-25,94704,10
2013-04-25,14719,7.7
2013-04-25,14757,9.5
2013-04-25,14733,9.6
2013-04-25,94745,8.6
2013-04-25,04781,8.1
2013-04-25,14771,10
2013-04-25,04724,9
2013-04-25,04725,9.5
2013-04-25,99999,272.05621947063491
2013-04-25,64758,999.9
2013-04-25,54746,10
2013-04-25,54773,9.8
2013-04-25,94790,9.6
2013-04-25,54790,7.6
2013-04-25,14732,9.9
2013-04-25,14750,9.8
2013-04-25,14768,9.9
2013-04-25,04741,10
2013-04-25,54757,9.6
2013-04-25,54787,8.6
2013-04-25,14735,10
2013-04-25,94728,9.6
2013-04-25,04720,8.5
2013-04-25,14748,9.7
2013-04-25,94789,8.5
2013-04-25,04789,10
2013-04-25,54780,999.9
2013-04-25,94725,9.9
2013-04-25,14715,9.8
2013-04-24,99999,268.52230751862709
2013-04-24,54790,8.8
2013-04-24,04725,9.7
2013-04-24,04789,8.3
2013-04-24,04724,8
2013-04-24,54773,10
2013-04-24,14771,9.9
2013-04-24,14735,10
2013-04-24,64756,999.9
2013-04-24,04781,8.6
2013-04-24,04741,10
2013-04-24,14733,8.9
2013-04-24,14748,9.7
2013-04-24,14732,10
2013-04-24,14757,9.7
2013-04-24,54787,8.8
2013-04-24,94745,9.5
2013-04-24,14715,10
2013-04-24,54778,9.8
2013-04-24,94725,10
2013-04-24,64761,10
2013-04-24,64776,10
2013-04-24,54746,8.8
2013-04-24,54757,9.9
2013-04-24,94789,8.8
2013-04-24,94704,9.8
2013-04-24,94761,9.8
2013-04-24,14714,14.2
2013-04-24,14719,8.9
2013-04-24,94740,9.7
2013-04-24,64775,9.8
2013-04-24,14768,9.9
2013-04-24,94728,9.4
2013-04-24,54780,999.9
2013-04-24,64758,999.9
2013-04-24,04720,9.3
2013-04-24,14750,8.9
2013-04-24,14747,8.9
2013-04-24,94790,10
2013-04-23,99999,267.99349841700587
2013-04-23,04741,10
2013-04-23,94745,9.3
2013-04-23,94790,10
2013-04-23,94704,9.9
2013-04-23,94725,10
2013-04-23,94728,9.8
2013-04-23,54790,9.2
2013-04-23,14747,10
2013-04-23,04724,10
2013-04-23,14735,10
2013-04-23,54746,10
2013-04-23,04720,10
2013-04-23,54787,9.7
2013-04-23,54778,10
2013-04-23,54757,10
2013-04-23,94761,10
2013-04-23,04789,10
2013-04-23,04725,10
2013-04-23,14748,10
2013-04-23,14733,10
2013-04-23,14768,10
2013-04-23,64776,10
2013-04-23,94740,10
2013-04-23,14714,13.2
2013-04-23,94789,9.9
2013-04-23,14757,10
2013-04-23,14750,10
2013-04-23,14715,9.9
2013-04-23,14732,9.7
2013-04-23,54773,10
2013-04-23,64758,999.9
2013-04-23,54780,999.9
2013-04-23,14771,10
2013-04-23,64775,10
2013-04-23,64756,999.9
2013-04-23,14719,8.9
2013-04-23,04781,9.4
2013-04-22,14732,10
2013-04-22,04725,10
2013-04-22,64775,10
2013-04-22,94790,10
2013-04-22,94761,10
2013-04-22,94740,10
2013-04-22,04789,10
2013-04-22,64776,10
2013-04-22,94704,10
2013-04-22,14719,10
2013-04-22,64758,999.9
2013-04-22,14768,10
2013-04-22,94789,10
2013-04-22,54790,10
2013-04-22,54780,999.9
2013-04-22,04781,10
2013-04-22,14748,10
2013-04-22,64756,999.9
2013-04-22,54787,10
2013-04-22,99999,269.37364543187522
2013-04-22,54746,10
2013-04-22,04720,10
2013-04-22,14757,10
2013-04-22,14747,10
2013-04-22,14733,10
2013-04-22,54778,10
2013-04-22,14715,10
2013-04-22,04724,10
2013-04-22,94745,10
2013-04-22,14714,17.5
2013-04-22,54757,10
2013-04-22,54773,10
2013-04-22,94725,10
2013-04-22,94728,10
2013-04-22,14750,10
2013-04-22,14735,10
2013-04-22,14771,10
2013-04-21,64756,999.9
2013-04-21,54746,10
2013-04-21,94761,9.6
2013-04-21,94704,9.7
2013-04-21,94728,10
2013-04-21,14715,10
2013-04-21,14719,10
2013-04-21,54780,999.9
2013-04-21,64776,9.9
2013-04-21,14748,10
2013-04-21,04725,10
2013-04-21,04781,10
2013-04-21,54773,10
2013-04-21,14714,16.2
2013-04-21,04741,10
2013-04-21,14771,10
2013-04-21,14732,10
2013-04-21,94789,10
2013-04-21,99999,274.05656077348044
2013-04-21,94740,9.2
2013-04-21,54757,9.8
2013-04-21,94790,10
2013-04-21,14747,10
2013-04-21,04720,10
2013-04-21,54790,10
2013-04-21,14757,10
2013-04-21,94725,9.9
2013-04-21,54778,9.7
2013-04-21,04789,10
2013-04-21,94745,10
2013-04-21,14735,10
2013-04-21,14750,10
2013-04-21,14733,10
2013-04-21,64758,999.9
2013-04-21,04724,10
2013-04-21,64761,10
2013-04-21,14768,10
2013-04-21,54787,9.7
2013-04-21,64775,10
2013-04-20,99999,268.8325355532433
2013-04-20,64758,999.9
2013-04-20,14747,9
2013-04-20,94761,10
2013-04-20,04724,9.5
2013-04-20,04781,7.8
2013-04-20,14732,9.1
2013-04-20,14768,9.5
2013-04-20,04725,9.8
2013-04-20,14714,12.8
2013-04-20,04789,9.5
2013-04-20,14715,9.7
2013-04-20,64756,999.9
2013-04-20,04720,9.3
2013-04-20,94790,9.6
2013-04-20,94725,9
2013-04-20,94745,7.3
2013-04-20,14733,9.3
2013-04-20,54746,9.7
2013-04-20,14757,7.7
2013-04-20,54757,9.4
2013-04-20,14771,9.7
2013-04-20,94704,10
2013-04-20,14735,8.9
2013-04-20,64776,10
2013-04-20,54780,999.9
2013-04-20,04741,9.6
2013-04-20,54790,7.9
2013-04-20,94740,8.8
2013-04-20,14719,7.2
2013-04-20,14750,8.9
2013-04-20,54778,9.9
2013-04-20,54787,5.9
2013-04-20,64775,9.4
2013-04-20,14748,10
2013-04-20,54773,10
2013-04-20,94728,9.3
2013-04-20,94789,7.7
2013-04-19,54790,5.9
2013-04-19,54787,4.4
2013-04-19,14750,10
2013-04-19,14757,9.6
2013-04-19,54778,9.9
2013-04-19,04789,9.7
2013-04-19,14768,9.6
2013-04-19,14735,10
2013-04-19,04781,4.2
2013-04-19,04725,9.7
2013-04-19,54780,999.9
2013-04-19,14715,9.3
2013-04-19,54746,4.4
2013-04-19,94728,7.9
2013-04-19,54757,9.4
2013-04-19,99999,271.35069397042054
2013-04-19,64756,999.9
2013-04-19,64758,999.9
2013-04-19,14714,8
2013-04-19,94745,5.5
2013-04-19,64776,10
2013-04-19,04720,9.9
2013-04-19,14719,4.5
2013-04-19,14748,9.6
2013-04-19,04724,9.5
2013-04-19,94761,9.7
2013-04-19,14733,9.5
2013-04-19,64775,9.5
2013-04-19,54773,9.6
2013-04-19,94740,9.7
2013-04-19,94704,9.9
2013-04-19,94789,2.2
2013-04-19,14732,6.5
2013-04-19,94790,9.2
2013-04-19,14747,10
2013-04-19,14771,9.7
2013-04-19,94725,10
2013-04-19,64761,4.6
2013-04-18,04781,10
2013-04-18,94790,9.8
2013-04-18,54773,10
2013-04-18,94704,10
2013-04-18,04720,10
2013-04-18,94745,10
2013-04-18,04724,10
2013-04-18,94740,9.8
2013-04-18,94789,10
2013-04-18,94761,10
2013-04-18,14735,10
2013-04-18,04725,10
2013-04-18,14732,10
2013-04-18,14714,12.7
2013-04-18,14748,10
2013-04-18,14771,10
2013-04-18,04741,10
2013-04-18,54787,9.8
2013-04-18,14768,10
2013-04-18,99999,268.00527985497308
2013-04-18,64758,999.9
2013-04-18,94728,9.9
2013-04-18,14719,10
2013-04-18,14750,10
2013-04-18,14733,10
2013-04-18,94725,10
2013-04-18,14715,9.8
2013-04-18,64756,999.9
2013-04-18,54778,10
2013-04-18,54790,10
2013-04-18,64775,9.8
2013-04-18,64761,10
2013-04-18,54757,10
2013-04-18,04789,9.9
2013-04-18,54780,999.9
2013-04-18,54746,10
2013-04-18,14747,10
2013-04-18,64776,9.9
2013-04-18,14757,9.7
2013-04-17,04720,10
2013-04-17,54790,10
2013-04-17,54778,10
2013-04-17,64775,9.9
2013-04-17,04724,10
2013-04-17,54780,999.9
2013-04-17,14732,10
2013-04-17,14768,10
2013-04-17,04789,9.5
2013-04-17,04781,10
2013-04-17,94704,10
2013-04-17,94740,9.8
2013-04-17,14748,10
2013-04-17,94728,9.9
2013-04-17,14771,9.9
2013-04-17,14733,8.7
2013-04-17,14747,9.9
2013-04-17,14715,10
2013-04-17,14719,9.9
2013-04-17,04725,9.2
2013-04-17,99999,267.18759593679408
2013-04-17,54757,10
2013-04-17,64776,9.8
2013-04-17,14735,9.9
2013-04-17,14750,9.7
2013-04-17,64756,999.9
2013-04-17,94761,10
2013-04-17,54787,10
2013-04-17,94790,10
2013-04-17,54773,10
2013-04-17,64758,999.9
2013-04-17,54746,9.9
2013-04-17,14714,14.5
2013-04-17,94745,10
2013-04-17,94789,10
2013-04-17,94725,10
2013-04-17,14757,9.6
2013-04-16,94725,9.2
2013-04-16,94745,10
2013-04-16,94728,10
2013-04-16,64758,999.9
2013-04-16,14714,14.9
2013-04-16,04724,9.2
2013-04-16,64775,9.4
2013-04-16,14719,10
2013-04-16,94761,9.6
2013-04-16,54757,9.7
2013-04-16,14733,8.5
2013-04-16,54773,9
2013-04-16,54778,9.7
2013-04-16,04781,10
2013-04-16,14771,9.5
2013-04-16,54746,10
2013-04-16,94740,8.4
2013-04-16,14768,9.4
2013-04-16,14747,8.9
2013-04-16,99999,272.4206025047954
2013-04-16,04720,9.5
2013-04-16,04725,9.2
2013-04-16,94704,10
2013-04-16,14750,9.5
2013-04-16,64776,9.9
2013-04-16,14757,10
2013-04-16,14715,9.4
2013-04-16,14748,9.5
2013-04-16,54790,10
2013-04-16,54780,999.9
2013-04-16,14735,9.5
2013-04-16,14732,10
2013-04-16,64756,999.9
2013-04-16,94790,8.9
2013-04-16,94789,10
2013-04-16,54787,10
2013-04-16,04789,10
2013-04-15,99999,270.0188174460431
2013-04-15,04741,10
2013-04-15,94789,10
2013-04-15,94745,10
2013-04-15,64761,10
2013-04-15,04789,10
2013-04-15,14732,10
2013-04-15,14757,10
2013-04-15,14747,10
2013-04-15,54773,10
2013-04-15,94725,10
2013-04-15,04720,10
2013-04-15,04724,10
2013-04-15,14750,10
2013-04-15,04781,10
2013-04-15,04725,10
2013-04-15,94790,10
2013-04-15,14715,10
2013-04-15,94728,10
2013-04-15,64775,10
2013-04-15,14719,10
2013-04-15,94740,9.9
2013-04-15,14714,18.3
2013-04-15,64776,10
2013-04-15,94704,10
2013-04-15,14771,10
2013-04-15,14768,10
2013-04-15,54790,10
2013-04-15,94761,10
2013-04-15,14735,10
2013-04-15,54780,999.9
2013-04-15,64758,999.9
2013-04-15,14748,10
2013-04-15,54757,10
2013-04-15,64756,999.9
2013-04-15,14733,10
2013-04-15,54746,10
2013-04-15,54787,10
2013-04-15,54778,10
2013-04-14,04720,9.5
2013-04-14,64775,10
2013-04-14,94728,10
2013-04-14,54757,9.3
2013-04-14,04725,10
2013-04-14,14750,10
2013-04-14,94725,9.8
2013-04-14,04781,9.9
2013-04-14,14733,10
2013-04-14,14732,10
2013-04-14,14719,10
2013-04-14,14757,10
2013-04-14,64758,999.9
2013-04-14,64761,10
2013-04-14,94761,9.8
2013-04-14,04789,10
2013-04-14,54790,9.9
2013-04-14,54778,9.8
2013-04-14,94789,10
2013-04-14,14747,10
2013-04-14,99999,277.31415342403045
2013-04-14,54746,10
2013-04-14,54773,10
2013-04-14,14768,10
2013-04-14,64776,10
2013-04-14,14748,10
2013-04-14,94745,9.9
2013-04-14,94790,9.9
2013-04-14,94704,10
2013-04-14,14735,10
2013-04-14,04724,10
2013-04-14,64756,999.9
2013-04-14,14714,15.2
2013-04-14,94740,7.4
2013-04-14,14771,10
2013-04-14,54787,9.5
2013-04-14,14715,9.9
2013-04-14,54780,999.9
2013-04-13,99999,277.21403347855886
2013-04-13,54746,8.4
2013-04-13,14715,9.7
2013-04-13,64775,8.7
2013-04-13,04720,9.1
2013-04-13,94745,9.4
2013-04-13,94761,9
2013-04-13,54780,999.9
2013-04-13,54790,9.6
2013-04-13,04741,8.5
2013-04-13,14757,9.8
2013-04-13,54773,9.7
2013-04-13,14768,10
2013-04-13,14733,9.9
2013-04-13,64756,999.9
2013-04-13,64758,999.9
2013-04-13,14747,10
2013-04-13,94725,8.6
2013-04-13,54757,10
2013-04-13,54787,9.3
2013-04-13,94790,9.6
2013-04-13,04789,9.4
2013-04-13,14719,9.6
2013-04-13,94704,9.9
2013-04-13,14714,12
2013-04-13,04725,7.8
2013-04-13,14735,5.9
2013-04-13,14750,8
2013-04-13,94789,9
2013-04-13,14732,9.6
2013-04-13,14771,9.1
2013-04-13,94728,9.7
2013-04-13,64776,10
2013-04-13,04724,9.7
2013-04-13,94740,7.9
2013-04-13,54778,10
2013-04-13,14748,9.5
2013-04-13,04781,9.7
2013-04-12,99999,271.93794426266527
2013-04-12,04741,4.5
2013-04-12,94790,6.4
2013-04-12,54746,7.7
2013-04-12,14733,6.9
2013-04-12,04789,8.4
2013-04-12,94740,7.7
2013-04-12,94704,9.4
2013-04-12,14771,6.9
2013-04-12,94745,7
2013-04-12,54773,7.9
2013-04-12,14768,7.3
2013-04-12,64776,8.2
2013-04-12,04781,7.6
2013-04-12,04720,8.1
2013-04-12,64761,4
2013-04-12,14750,7.1
2013-04-12,14732,7.9
2013-04-12,14735,6.7
2013-04-12,14748,7.9
2013-04-12,04725,8
2013-04-12,64775,7.2
2013-04-12,14757,8.8
2013-04-12,04724,6.4
2013-04-12,54778,5.4
2013-04-12,14719,6.8
2013-04-12,94761,8.5
2013-04-12,64756,999.9
2013-04-12,14714,7.1
2013-04-12,94725,5.9
2013-04-12,54757,5.2
2013-04-12,14747,8.4
2013-04-12,94728,7.5
2013-04-12,54787,7.1
2013-04-12,54780,999.9
2013-04-12,14715,8.1
2013-04-12,64758,999.9
2013-04-12,94789,7.7
2013-04-12,54790,7.9
2013-04-11,99999,268.03672964462481
2013-04-11,04720,6.7
2013-04-11,04781,7.5
2013-04-11,54787,6.8
2013-04-11,54778,8.9
2013-04-11,54773,8.6
2013-04-11,94790,9.3
2013-04-11,14768,7.6
2013-04-11,94728,7.4
2013-04-11,94745,7.1
2013-04-11,04725,6.7
2013-04-11,14719,7.7
2013-04-11,14748,9.5
2013-04-11,94740,8.9
2013-04-11,94725,10
2013-04-11,04724,5.8
2013-04-11,94761,5.2
2013-04-11,14757,8.9
2013-04-11,14732,8.3
2013-04-11,14715,10
2013-04-11,64758,999.9
2013-04-11,14771,9.5
2013-04-11,64776,10
2013-04-11,64756,999.9
2013-04-11,54757,5.2
2013-04-11,94704,9.4
2013-04-11,04789,8.8
2013-04-11,64775,9.5
2013-04-11,14750,9.4
2013-04-11,14747,8.3
2013-04-11,94789,7.3
2013-04-11,14735,9
2013-04-11,54780,999.9
2013-04-11,54746,7.8
2013-04-11,14714,11.6
2013-04-11,54790,7.2
2013-04-11,14733,8.3
2013-04-10,99999,268.552867464439
2013-04-10,64761,10
2013-04-10,14714,11.9
2013-04-10,14748,8.2
2013-04-10,14768,3.9
2013-04-10,14735,7.1
2013-04-10,94725,9.5
2013-04-10,54790,9.9
2013-04-10,54746,9.6
2013-04-10,04724,4.2
2013-04-10,14771,7
2013-04-10,14715,8.4
2013-04-10,54757,4.2
2013-04-10,14747,4.2
2013-04-10,94745,9.7
2013-04-10,04720,4.3
2013-04-10,54787,9.8
2013-04-10,64775,7.7
2013-04-10,14757,9.5
2013-04-10,94761,3
2013-04-10,94790,8.1
2013-04-10,54778,5.2
2013-04-10,54773,6.6
2013-04-10,14719,10
2013-04-10,94789,10
2013-04-10,04741,7.4
2013-04-10,14750,8
2013-04-10,64776,8.1
2013-04-10,04781,10
2013-04-10,94728,9.7
2013-04-10,54780,999.9
2013-04-10,64756,999.9
2013-04-10,64758,999.9
2013-04-10,14733,4.4
2013-04-10,04789,9.7
2013-04-10,14732,10
2013-04-10,94704,7.5
2013-04-10,94740,5.1
2013-04-10,04725,6.9
2013-04-09,14771,9.7
2013-04-09,14733,9.1
2013-04-09,14747,9.5
2013-04-09,54757,10
2013-04-09,14732,9.4
2013-04-09,64758,999.9
2013-04-09,94790,9
2013-04-09,04724,8.5
2013-04-09,14768,9.7
2013-04-09,14748,10
2013-04-09,94745,9
2013-04-09,54780,999.9
2013-04-09,14757,9.6
2013-04-09,54773,8.9
2013-04-09,64776,9.5
2013-04-09,14735,10
2013-04-09,64756,999.9
2013-04-09,54746,10
2013-04-09,64761,10
2013-04-09,64775,9.5
2013-04-09,14750,8.7
2013-04-09,94704,10
2013-04-09,99999,265.80653226714657
2013-04-09,94740,7.2
2013-04-09,94761,10
2013-04-09,04725,10
2013-04-09,54787,9
2013-04-09,54790,8.9
2013-04-09,94728,9.3
2013-04-09,14719,9.3
2013-04-09,54778,10
2013-04-09,04781,9.6
2013-04-09,04741,10
2013-04-09,04789,10
2013-04-09,04720,8.8
2013-04-09,14714,17.6
2013-04-09,94725,7.9
2013-04-09,14715,8.7
2013-04-09,94789,9.8
2013-04-08,99999,267.89672131147523
2013-04-08,04720,9.3
2013-04-08,94740,10
2013-04-08,14719,9.7
2013-04-08,94728,10
2013-04-08,14714,14.7
2013-04-08,94725,10
2013-04-08,04781,9.5
2013-04-08,54773,10
2013-04-08,94761,10
2013-04-08,54780,999.9
2013-04-08,54746,10
2013-04-08,54757,8.3
2013-04-08,94790,10
2013-04-08,14771,10
2013-04-08,14747,9.5
2013-04-08,94704,10
2013-04-08,54787,9.1
2013-04-08,14733,10
2013-04-08,64756,999.9
2013-04-08,04789,9.7
2013-04-08,54790,9.5
2013-04-08,14757,9.4
2013-04-08,54778,10
2013-04-08,04724,9.7
2013-04-08,14735,10
2013-04-08,64775,10
2013-04-08,04725,10
2013-04-08,14768,10
2013-04-08,14715,10
2013-04-08,14748,10
2013-04-08,64776,10
2013-04-08,14732,10
2013-04-08,14750,10
2013-04-08,94789,10
2013-04-08,64758,999.9
2013-04-08,94745,9
2013-04-07,64758,999.9
2013-04-07,54746,10
2013-04-07,04725,10
2013-04-07,14714,15.2
2013-04-07,04724,10
2013-04-07,04781,10
2013-04-07,94745,10
2013-04-07,64761,10
2013-04-07,94704,10
2013-04-07,04789,10
2013-04-07,14757,10
2013-04-07,54790,10
2013-04-07,14768,10
2013-04-07,14747,10
2013-04-07,14735,10
2013-04-07,54778,10
2013-04-07,94789,10
2013-04-07,99999,273.84761741906095
2013-04-07,54757,10
2013-04-07,14771,10
2013-04-07,14750,10
2013-04-07,94761,10
2013-04-07,14733,10
2013-04-07,94790,10
2013-04-07,14715,9.8
2013-04-07,54780,999.9
2013-04-07,14719,10
2013-04-07,04720,9.7
2013-04-07,94725,10
2013-04-07,14748,10
2013-04-07,54773,10
2013-04-07,64775,10
2013-04-07,54787,10
2013-04-07,64756,999.9
2013-04-07,94740,9.7
2013-04-07,14732,10
2013-04-07,94728,10
2013-04-07,64776,10
2013-04-06,99999,274.63871373086607
2013-04-06,64758,999.9
2013-04-06,94790,10
2013-04-06,54773,10
2013-04-06,94725,10
2013-04-06,54746,10
2013-04-06,94740,9.8
2013-04-06,14771,10
2013-04-06,04781,10
2013-04-06,14719,10
2013-04-06,94789,10
2013-04-06,04725,10
2013-04-06,94704,10
2013-04-06,94745,10
2013-04-06,14715,10
2013-04-06,54757,10
2013-04-06,64756,999.9
2013-04-06,14714,16.3
2013-04-06,14732,10
2013-04-06,14768,10
2013-04-06,04720,10
2013-04-06,14750,10
2013-04-06,54780,999.9
2013-04-06,94728,10
2013-04-06,54778,10
2013-04-06,54790,10
2013-04-06,14735,10
2013-04-06,14747,10
2013-04-06,64761,10
2013-04-06,94761,10
2013-04-06,14733,10
2013-04-06,14757,10
2013-04-06,64775,9.7
2013-04-06,14748,10
2013-04-06,64776,10
2013-04-06,04789,10
2013-04-06,04724,10
2013-04-06,54787,10
2013-04-05,99999,269.09544332210982
2013-04-05,94725,8.9
2013-04-05,04724,10
2013-04-05,64775,9.7
2013-04-05,14757,10
2013-04-05,14715,10
2013-04-05,14732,10
2013-04-05,64776,10
2013-04-05,14747,10
2013-04-05,04725,10
2013-04-05,04720,10
2013-04-05,94740,8.6
2013-04-05,94789,10
2013-04-05,94728,10
2013-04-05,14771,10
2013-04-05,64758,999.9
2013-04-05,04789,10
2013-04-05,54757,10
2013-04-05,94704,10
2013-04-05,54778,10
2013-04-05,54746,10
2013-04-05,54773,10
2013-04-05,94790,9.9
2013-04-05,94745,10
2013-04-05,14768,10
2013-04-05,14735,10
2013-04-05,04741,10
2013-04-05,14714,14
2013-04-05,94761,10
2013-04-05,14748,10
2013-04-05,54787,10
2013-04-05,64756,999.9
2013-04-05,14719,10
2013-04-05,54780,999.9
2013-04-05,14750,10
2013-04-05,14733,10
2013-04-05,04781,10
2013-04-05,54790,10
2013-04-05,64761,10
2013-04-04,14757,10
2013-04-04,94745,10
2013-04-04,04725,10
2013-04-04,14733,10
2013-04-04,54790,10
2013-04-04,64776,10
2013-04-04,54787,10
2013-04-04,94790,10
2013-04-04,54773,10
2013-04-04,64775,10
2013-04-04,04781,10
2013-04-04,04789,10
2013-04-04,14719,10
2013-04-04,94740,10
2013-04-04,14750,9.9
2013-04-04,64756,999.9
2013-04-04,64758,999.9
2013-04-04,04720,10
2013-04-04,14768,10
2013-04-04,54746,10
2013-04-04,54757,10
2013-04-04,94789,10
2013-04-04,99999,268.29128071566072
2013-04-04,14771,10
2013-04-04,14715,10
2013-04-04,64761,10
2013-04-04,14714,16.3
2013-04-04,54780,999.9
2013-04-04,94728,10
2013-04-04,14732,10
2013-04-04,14747,10
2013-04-04,04724,10
2013-04-04,94761,10
2013-04-04,04741,10
2013-04-04,94725,10
2013-04-04,14748,10
2013-04-04,14735,10
2013-04-04,54778,10
2013-04-04,94704,10
2013-04-03,64758,999.9
2013-04-03,94725,10
2013-04-03,54746,10
2013-04-03,04741,9.2
2013-04-03,64775,8.4
2013-04-03,14748,10
2013-04-03,54773,9.5
2013-04-03,14747,9.6
2013-04-03,94745,10
2013-04-03,94789,10
2013-04-03,54790,10
2013-04-03,64761,999.9
2013-04-03,14714,16.9
2013-04-03,14750,10
2013-04-03,99999,265.04029632955496
2013-04-03,64756,999.9
2013-04-03,04725,9.1
2013-04-03,94740,9.7
2013-04-03,14768,9.3
2013-04-03,94790,10
2013-04-03,94728,10
2013-04-03,04720,9.5
2013-04-03,14771,6.5
2013-04-03,14733,9.2
2013-04-03,14715,10
2013-04-03,54757,8.6
2013-04-03,04781,10
2013-04-03,94704,8.9
2013-04-03,14719,10
2013-04-03,04789,10
2013-04-03,54787,10
2013-04-03,94761,9.9
2013-04-03,14732,10
2013-04-03,14735,9.8
2013-04-03,04724,10
2013-04-03,54778,9.4
2013-04-03,14757,10
2013-04-03,54780,999.9
2013-04-03,64776,10
2013-04-02,54746,9.8
2013-04-02,94728,10
2013-04-02,94761,9.7
2013-04-02,94704,9.2
2013-04-02,94745,10
2013-04-02,14719,10
2013-04-02,04741,10
2013-04-02,54773,5.5
2013-04-02,04724,9.6
2013-04-02,54778,8.7
2013-04-02,14750,9.9
2013-04-02,04781,10
2013-04-02,54787,10
2013-04-02,14714,15.7
2013-04-02,14747,8.4
2013-04-02,54780,999.9
2013-04-02,94789,10
2013-04-02,99999,265.14964410801036
2013-04-02,04720,8.2
2013-04-02,14735,8.3
2013-04-02,14748,9.9
2013-04-02,14757,10
2013-04-02,14732,10
2013-04-02,14771,4.6
2013-04-02,64776,9.1
2013-04-02,14733,8.7
2013-04-02,14715,10
2013-04-02,64756,999.9
2013-04-02,94790,9.4
2013-04-02,04789,10
2013-04-02,64758,999.9
2013-04-02,14768,6.9
2013-04-02,04725,9.2
2013-04-02,94725,10
2013-04-02,64775,4.5
2013-04-02,94740,6
2013-04-02,54757,7.7
2013-04-02,54790,10
2013-04-01,99999,271.81362197603494
2013-04-01,04720,8.4
2013-04-01,04725,6.9
2013-04-01,14748,5.6
2013-04-01,14732,7.8
2013-04-01,04789,7.5
2013-04-01,14771,8.1
2013-04-01,64756,999.9
2013-04-01,14714,9.3
2013-04-01,14750,5.8
2013-04-01,54787,5.4
2013-04-01,14747,8.9
2013-04-01,94740,9
2013-04-01,94725,9.6
2013-04-01,14757,7.3
2013-04-01,94745,7
2013-04-01,14768,9.4
2013-04-01,94789,7
2013-04-01,54757,9.1
2013-04-01,54780,999.9
2013-04-01,64758,999.9
2013-04-01,94790,9
2013-04-01,64775,8.8
2013-04-01,54773,6.5
2013-04-01,14733,7.9
2013-04-01,54778,8.6
2013-04-01,94761,8.7
2013-04-01,64776,10
2013-04-01,14719,7.7
2013-04-01,94728,6.8
2013-04-01,54746,6
2013-04-01,54790,6.2
2013-04-01,04781,5.6
2013-04-01,14715,9.5
2013-04-01,64761,7.3
2013-04-01,04724,8.4
2013-04-01,14735,7
2013-04-01,94704,9.3
2013-03-31,04741,10
2013-03-31,04725,9.4
2013-03-31,14768,9.8
2013-03-31,64776,10
2013-03-31,94789,9.9
2013-03-31,94761,9.1
2013-03-31,14771,9.4
2013-03-31,14747,9.9
2013-03-31,04720,10
2013-03-31,54773,9
2013-03-31,94704,9.8
2013-03-31,64756,999.9
2013-03-31,94740,9.5
2013-03-31,14757,10
2013-03-31,64775,9.6
2013-03-31,14750,9.9
2013-03-31,64758,999.9
2013-03-31,14719,8.3
2013-03-31,54778,9.3
2013-03-31,14715,10
2013-03-31,54787,9.5
2013-03-31,04781,9
2013-03-31,94725,9.7
2013-03-31,94728,9.7
2013-03-31,04724,9.8
2013-03-31,99999,265.21872241579524
2013-03-31,54746,10
2013-03-31,94745,9.9
2013-03-31,14735,10
2013-03-31,94790,9.4
2013-03-31,54790,8.3
2013-03-31,04789,10
2013-03-31,14748,8.6
2013-03-31,14733,9.8
2013-03-31,54757,9.5
2013-03-31,14732,10
2013-03-31,14714,15.5
2013-03-31,54780,999.9
2013-03-30,64758,999.9
2013-03-30,94725,9.4
2013-03-30,94745,10
2013-03-30,04725,10
2013-03-30,54757,10
2013-03-30,14733,10
2013-03-30,04741,10
2013-03-30,14768,10
2013-03-30,94761,10
2013-03-30,14732,10
2013-03-30,14714,15.7
2013-03-30,54787,10
2013-03-30,14750,9.9
2013-03-30,94704,10
2013-03-30,14735,10
2013-03-30,04789,10
2013-03-30,14757,10
2013-03-30,04781,10
2013-03-30,99999,266.09758868536943
2013-03-30,54773,10
2013-03-30,54778,10
2013-03-30,54780,999.9
2013-03-30,64775,10
2013-03-30,94740,8.2
2013-03-30,94790,10
2013-03-30,14715,10
2013-03-30,54746,10
2013-03-30,04720,10
2013-03-30,54790,10
2013-03-30,14747,10
2013-03-30,64756,999.9
2013-03-30,14719,10
2013-03-30,94728,10
2013-03-30,14748,10
2013-03-30,04724,8.1
2013-03-30,64776,10
2013-03-30,94789,10
2013-03-30,14771,10
2013-03-29,04725,10
2013-03-29,94704,10
2013-03-29,94761,10
2013-03-29,64776,10
2013-03-29,04741,10
2013-03-29,14714,15.9
